Date,Open,High,Low,Close,Adj Close,Volume
2022-07-26,298.529999,298.790009,293.540009,294.369995,293.841949,50074100
2022-07-27,299.040009,308.540009,298.459991,306.809998,306.259613,69304400
2022-07-28,306.589996,310.399994,302.750000,309.809998,309.254242,55139900
2022-07-29,311.390015,316.390015,309.929993,315.459991,314.894104,57501000
2022-08-01,313.649994,318.809998,312.529999,315.269989,314.704437,46358800
2022-08-02,312.920013,318.549988,311.839996,314.329987,313.766113,48676500
2022-08-03,316.049988,323.730011,315.989990,322.890015,322.310791,53735700
2022-08-04,322.970001,324.720001,320.769989,324.399994,323.818054,38973700
2022-08-05,319.190002,323.829987,318.390015,321.750000,321.172821,53894000
2022-08-08,322.690002,326.470001,319.209991,320.709991,320.134674,43878500
2022-08-09,318.769989,319.029999,315.420013,317.079987,316.511200,39764200
2022-08-10,324.589996,326.230011,322.059998,325.929993,325.345306,51459600
2022-08-11,328.309998,330.359985,323.359985,324.079987,323.498627,45897700
2022-08-12,326.179993,330.589996,325.100006,330.390015,329.797333,40928400
2022-08-15,329.420013,333.570007,329.399994,333.059998,332.462524,38266600
2022-08-16,332.059998,334.420013,329.160004,332.279999,331.683929,41186900
2022-08-17,329.070007,331.429993,326.359985,328.489990,327.900726,47842200
2022-08-18,328.440002,330.489990,326.790009,329.279999,328.689331,41937200
2022-08-19,326.170013,326.839996,322.079987,322.859985,322.280823,51770600
2022-08-22,318.500000,318.739990,313.529999,314.359985,313.796082,51098900
2022-08-23,314.119995,317.000000,313.329987,314.100006,313.536560,39497100
2022-08-24,313.609985,316.869995,312.989990,315.010010,314.444916,38057100
2022-08-25,316.829987,320.600006,315.760010,320.579987,320.004913,38098300
2022-08-26,320.279999,321.510010,307.350006,307.440002,306.888489,69047700
2022-08-29,304.619995,307.220001,303.279999,304.410004,303.863922,48321900
2022-08-30,306.100006,306.730011,298.440002,301.019989,300.480011,51184500
2022-08-31,303.989990,304.910004,299.160004,299.269989,298.733154,50044000
2022-09-01,296.720001,299.779999,292.950012,299.399994,298.862915,57990700
2022-09-02,302.339996,303.750000,293.519989,295.170013,294.640533,64666800
2022-09-06,295.660004,296.600006,290.869995,293.049988,292.524292,57005400
2022-09-07,293.540009,299.989990,293.269989,298.970001,298.433685,49260400
2022-09-08,296.850006,301.869995,295.450012,300.519989,299.980896,55649800
2022-09-09,302.829987,307.600006,300.519989,307.089996,306.539124,56125200
2022-09-12,308.500000,311.079987,308.179993,310.739990,310.182556,45905700
2022-09-13,301.799988,303.019989,292.790009,293.700012,293.173157,79562200
2022-09-14,294.869995,296.929993,293.059998,296.029999,295.498962,54907200
2022-09-15,294.070007,296.529999,289.459991,291.100006,290.577820,65299400
2022-09-16,287.720001,289.720001,285.619995,289.320007,288.800995,79920400
2022-09-19,286.100006,291.209991,286.040009,291.049988,291.049988,52613800
2022-09-20,288.489990,291.070007,286.380005,288.730011,288.730011,51271100
2022-09-21,289.589996,293.950012,283.420013,283.559998,283.559998,82931000
2022-09-22,282.000000,283.029999,278.820007,280.070007,280.070007,62757100
2022-09-23,277.549988,277.850006,272.019989,275.510010,275.510010,74815200
2022-09-26,275.029999,279.489990,273.559998,274.369995,274.369995,71176700
2022-09-27,277.809998,280.209991,272.109985,274.480011,274.480011,69780100
2022-09-28,274.459991,281.250000,272.950012,279.940002,279.940002,79652100
2022-09-29,275.859985,276.250000,268.839996,271.869995,271.869995,81216000
2022-09-30,271.029999,275.190002,267.100006,267.260010,267.260010,78482400
2022-10-03,269.070007,275.160004,267.529999,273.529999,273.529999,61267400
2022-10-04,278.989990,282.850006,278.989990,282.130005,282.130005,66696900
2022-10-05,278.279999,283.809998,275.420013,281.980011,281.980011,55766300
2022-10-06,280.959991,284.179993,279.429993,279.760010,279.760010,53489400
2022-10-07,275.019989,275.149994,267.739990,269.100006,269.100006,71354700
2022-10-10,269.299988,269.700012,263.640015,266.410004,266.410004,60393000
2022-10-11,264.700012,267.630005,261.029999,262.750000,262.750000,66522500
2022-10-12,263.399994,265.359985,261.950012,262.660004,262.660004,50580200
2022-10-13,255.160004,270.170013,254.259995,268.820007,268.820007,112894100
2022-10-14,271.200012,271.809998,260.140015,260.739990,260.739990,77244300
2022-10-17,266.839996,270.239990,266.739990,269.350006,269.350006,64576500
2022-10-18,276.529999,277.209991,268.739990,271.480011,271.480011,69781000
2022-10-19,269.929993,273.679993,268.070007,270.489990,270.489990,53115400
2022-10-20,269.579987,274.839996,267.920013,269.109985,269.109985,60605500
2022-10-21,267.980011,275.970001,266.820007,275.420013,275.420013,77897700
2022-10-24,275.690002,279.399994,271.970001,278.450012,278.450012,63963600
2022-10-25,279.410004,284.600006,277.899994,284.209991,284.209991,59014500
2022-10-26,278.459991,283.980011,277.429993,277.929993,277.929993,63492400
2022-10-27,276.790009,278.279999,272.339996,272.869995,272.869995,57760300
2022-10-28,272.230011,281.700012,272.059998,281.220001,281.220001,62651300
2022-10-31,278.920013,279.760010,275.989990,277.950012,277.950012,47742000
2022-11-01,281.500000,282.070007,274.739990,275.109985,275.109985,45895900
2022-11-02,275.079987,278.209991,265.609985,265.679993,265.679993,79803100
2022-11-03,263.010010,264.500000,260.100006,260.489990,260.489990,70038900
2022-11-04,265.529999,266.609985,259.079987,264.679993,264.679993,78241000
2022-11-07,265.750000,268.140015,263.570007,267.589996,267.589996,47333800
2022-11-08,269.140015,272.850006,265.519989,269.540009,269.540009,63213800
2022-11-09,267.760010,268.559998,263.029999,263.320007,263.320007,64862100
2022-11-10,276.010010,283.049988,273.850006,282.750000,282.750000,99256700
2022-11-11,282.559998,288.640015,281.190002,287.959991,287.959991,66871800
2022-11-14,285.859985,289.209991,284.440002,285.440002,285.440002,55290700
2022-11-15,292.209991,293.260010,285.970001,289.390015,289.390015,73985400
2022-11-16,287.390015,289.480011,284.600006,285.440002,285.440002,48859800
2022-11-17,280.880005,286.320007,280.720001,284.809998,284.809998,55462100
2022-11-18,287.890015,287.989990,282.320007,284.820007,284.820007,53351400
2022-11-21,283.399994,284.579987,281.040009,281.890015,281.890015,40083500
2022-11-22,282.640015,286.109985,280.459991,285.950012,285.950012,41873400
2022-11-23,285.970001,289.459991,285.790009,288.820007,288.820007,46390000
2022-11-25,287.190002,287.910004,286.420013,286.920013,286.920013,15498800
2022-11-28,284.899994,286.959991,281.760010,282.709991,282.709991,38714200
2022-11-29,282.940002,283.350006,279.170013,280.570007,280.570007,35618900
2022-11-30,280.839996,293.470001,279.970001,293.359985,293.359985,74387600
2022-12-01,293.690002,295.750000,290.880005,293.720001,293.720001,51547300
2022-12-02,288.540009,293.450012,288.359985,292.549988,292.549988,53520800
